#	Referring page title	Referring page URL	Language	Platform	Referring page HTTP code	Domain rating	UR	Domain traffic	Referring domains	Linked domains	External links	Page traffic	Keywords	Target URL	Left context	Anchor	Right context	Redirect Chain URLs	Redirect Chain status codes	Type	Is spam	Content	Nofollow	UGC	Sponsored	Rendered	Raw	Lost status	Drop reason	Discovered status	First seen	Last seen	Lost	Author	Page type	Page category
151	さいたま市 大宮区ホームページ制作会社 株式会社StartupMarketing様のﾎｰﾑﾍﾟｰｼﾞを登録 埼玉県 無料登録 掲載ﾎｰﾑﾍﾟｰｼﾞ相互ﾘﾝｸ集 地域情報 埼玉ﾎﾟｰﾀﾙｻｲﾄHPﾌﾞﾛｸﾞSaitama PortalSite WebDesign HomePage	http://www.saitamaken.net/menu/news/index.cgi?id=1735191812	ja		200	29	4.5	7	0	21	34	0	0	https://ooya.tech/company/	埼玉県さいたま市 大宮区のホームページ制作会社	【株式会社StartupMarketing】	様を登録させていただきました。	https://startup-marketing.co.jp/	301	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-30 15:15:09	2026-02-09 00:45:13				
152		https://startup-marketing.co.jp/blog/shippai_201113/			301	25	4.5	7	0	1	1	0	1	https://ooya.tech/						redirect	false	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-29 06:27:22	2026-01-29 06:27:22				
153	2025/10 - 日刊賃貸住宅ニュース	http://chintai-n.com/index.php?2025%2F10	ja		200	19	4.5	14	0	89	116	0	0	https://www.ooya.tech/company		（株）StartupMarketing	（さいたま市大宮区）は10月14日、不動産投資家向けAI市場分析・収益シミュレーションSaaS『 大家DX （おおやディーエックス）』を同日に正式リリースした、と発表しました。	https://startup-marketing.co.jp/, https://ooya.tech/company/, https://ooya.tech/company	301,308,307	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-27 14:19:06	2026-02-10 19:45:34				
154	埼玉県 アーカイブ | メディポリス国際陽子線治療センター	https://medipolis-ptrc.org/partners2_category/saitama/	ja	wordpress	200	53	4.4	70	0	69	74	0	0	https://ooya.tech/company		株式会社StartupMarketing		https://startup-marketing.co.jp/, https://ooya.tech/company/, https://ooya.tech/company, https://www.ooya.tech/company	301,308,307,301	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-10 10:14:52	2026-02-10 10:14:52				
155		https://startup-marketing.co.jp/sdgs			301	25	4.4	7	0	1	1	0	0	https://ooya.tech/company/sdgs/						redirect	false	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-30 10:09:08	2026-01-30 10:09:08				
156	不動産投資家のためのAI市場分析×シミュレーションの『大家DX』を正式リリース 〜 半日かかる市場分析と収支計算を3分で解決 - 不動産ナレッジベース	https://knowledge-base.shop/?p=6091	ja	wordpress	200	17	4.4	9	0	5	12	0	0	https://www.ooya.tech/company/		株式会社StartupMarketing	は、2025年10月14日（火）に不動産投資家向けのAI市場分析・収益シミュレーションSaaS「 大家DX（おおやディーエックス） 」を正式リリースしました。	https://startup-marketing.co.jp/, https://ooya.tech/company/	301,307	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-27 02:35:50	2026-02-08 19:42:19				
157	不動産投資の悩みを解消するAIツール『大家DX』誕生 - サードニュース	https://news.3rd-in.co.jp/article/3e66366a-a898-11f0-8c3c-9ca3ba083d71	ja		200	66	4.4	25342	0	8	13	0	0	https://www.ooya.tech/		大家DXのTOPページ		https://ooya.tech/	307	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-21 22:04:36	2026-01-21 22:04:36				
158	推進パートナー一覧 | 海と日本PROJECT【日本財団】海と日本PROJECT【日本財団】	https://uminohi.jp/partner/list_area.html?pref=%E5%9F%BC%E7%8E%89%E7%9C%8C	ja	wordpress	200	76	4.4	19930	0	118	134	0	0	https://www.ooya.tech/company/		株式会社 StartupMarketing		https://startup-marketing.co.jp/, https://ooya.tech/company/	301,307	text	false	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-04 15:49:05	2026-02-04 15:49:05				
159	不動産投資家のためのAI市場分析×シミュレーションの『大家DX』を正式リリース 〜 半日かかる市場分析と収支計算を3分で解決 - 不動産ナレッジベース	https://knowledge-base.shop/?p=6091	ja	wordpress	200	17	4.4	9	0	5	12	0	0	https://ooya.tech/company/		株式会社StartupMarketing	は、2025年10月14日（火）に不動産投資家向けのAI市場分析・収益シミュレーションSaaS「 大家DX（おおやディーエックス） 」を正式リリースしました。	https://startup-marketing.co.jp/	301	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-27 02:35:50	2026-02-08 19:42:19				
160	不動産投資家のためのAI市場分析×シミュレーションの『大家DX』を正式リリース 〜 半日かかる市場分析と収支計算を3分で解決 - 不動産ナレッジベース	https://knowledge-base.shop/?p=6091	ja	wordpress	200	17	4.4	9	0	5	12	0	0	https://www.ooya.tech/company		株式会社StartupMarketing	は、2025年10月14日（火）に不動産投資家向けのAI市場分析・収益シミュレーションSaaS「 大家DX（おおやディーエックス） 」を正式リリースしました。	https://startup-marketing.co.jp/, https://ooya.tech/company/, https://www.ooya.tech/company/	301,307,308	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-27 02:35:50	2026-02-08 19:42:19				
161	推進パートナー一覧 | 海と日本PROJECT【日本財団】海と日本PROJECT【日本財団】	https://uminohi.jp/partner/list_area.html?area=%E9%96%A2%E6%9D%B1%E5%9C%B0%E6%96%B9	ja	wordpress	200	76	4.4	19930	0	1821	2150	0	0	https://ooya.tech/company/		株式会社 StartupMarketing		https://startup-marketing.co.jp/	301	text	false	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-07 01:53:05	2026-02-07 01:53:05				
162	不動産投資の悩みを解消するAIツール『大家DX』誕生 - サードニュース	https://news.3rd-in.co.jp/article/3e66366a-a898-11f0-8c3c-9ca3ba083d71	ja		200	66	4.4	25342	0	8	13	0	0	https://ooya.tech/		大家DXのTOPページ				text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			pagefound	2025-10-20 03:07:05	2026-01-21 22:04:36				
163	推進パートナー一覧 | 海と日本PROJECT【日本財団】海と日本PROJECT【日本財団】	https://uminohi.jp/partner/list_area.html?pref=%E5%9F%BC%E7%8E%89%E7%9C%8C	ja	wordpress	200	76	4.4	19930	0	118	134	0	0	https://ooya.tech/company/		株式会社 StartupMarketing		https://startup-marketing.co.jp/	301	text	false	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-04 15:49:05	2026-02-04 15:49:05				
164	埼玉県 アーカイブ | メディポリス国際陽子線治療センター	https://medipolis-ptrc.org/partners2_category/saitama/	ja	wordpress	200	53	4.4	70	0	69	74	0	0	https://www.ooya.tech/company		株式会社StartupMarketing		https://startup-marketing.co.jp/, https://ooya.tech/company/, https://ooya.tech/company	301,308,307	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-27 18:10:39	2026-02-10 10:14:52				
165	推進パートナー一覧 | 海と日本PROJECT【日本財団】海と日本PROJECT【日本財団】	https://uminohi.jp/partner/list_area.html?pref=%E5%9F%BC%E7%8E%89%E7%9C%8C	ja	wordpress	200	76	4.4	19930	0	118	134	0	0	https://www.ooya.tech/company		株式会社 StartupMarketing		https://startup-marketing.co.jp/, https://ooya.tech/company/, https://www.ooya.tech/company/	301,307,308	text	false	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-04 15:49:05	2026-02-04 15:49:05				
166	推進パートナー一覧 | 海と日本PROJECT【日本財団】海と日本PROJECT【日本財団】	https://uminohi.jp/partner/list_area.html?area=%E9%96%A2%E6%9D%B1%E5%9C%B0%E6%96%B9	ja	wordpress	200	76	4.4	19930	0	1821	2150	0	0	https://www.ooya.tech/company/		株式会社 StartupMarketing		https://startup-marketing.co.jp/, https://ooya.tech/company/	301,307	text	false	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-07 01:53:05	2026-02-07 01:53:05				
167	推進パートナー一覧 | 海と日本PROJECT【日本財団】海と日本PROJECT【日本財団】	https://uminohi.jp/partner/list_area.html?area=%E9%96%A2%E6%9D%B1%E5%9C%B0%E6%96%B9	ja	wordpress	200	76	4.4	19930	0	1821	2150	0	0	https://www.ooya.tech/company		株式会社 StartupMarketing		https://startup-marketing.co.jp/, https://ooya.tech/company/, https://www.ooya.tech/company/	301,307,308	text	false	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-07 01:53:05	2026-02-07 01:53:05				
168	埼玉県 アーカイブ | メディポリス国際陽子線治療センター	https://medipolis-ptrc.org/partners2_category/saitama/	ja	wordpress	200	53	4.4	70	0	69	74	0	0	https://ooya.tech/company/		株式会社StartupMarketing		https://startup-marketing.co.jp/	301	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-27 18:10:39	2026-02-10 10:14:52				
169	不動産投資家のためのAI市場分析×シミュレーションの『大家DX』を正式リリース 〜 半日かかる市場分析と収支計算を3分で解決 - 不動産ナレッジベース	https://knowledge-base.shop/?p=6091	ja	wordpress	200	17	4.4	9	0	5	12	0	0	https://ooya.tech/	株式会社StartupMarketing は、2025年10月14日（火）に不動産投資家向けのAI市場分析・収益シミュレーションSaaS「	大家DX（おおやディーエックス）	」を正式リリースしました。			text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			pagefound	2025-10-14 06:27:32	2026-02-08 19:42:19				
170	不動産投資家のためのAI市場分析×シミュレーションの『大家DX』を正式リリース 〜 半日かかる市場分析と収支計算を3分で解決 | レジデンスONLINE	https://residenceonline.jp/161874/	ja	wordpress	200	2	0	0	0	2	3	0	0	https://ooya.tech/		https://ooya.tech/				text	false	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE			linkfound	2026-01-27 10:33:48	2026-01-27 10:33:48				
171	2025/10 - 日刊賃貸住宅ニュース	https://www.chintai-n.com/index.php?2025%2F10	ja		200	19	0	14	0	89	116	0	0	https://ooya.tech/company/		（株）StartupMarketing	（さいたま市大宮区）は10月14日、不動産投資家向けAI市場分析・収益シミュレーションSaaS『 大家DX （おおやディーエックス）』を同日に正式リリースした、と発表しました。	https://startup-marketing.co.jp/	301	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-26 04:25:32	2026-02-10 17:56:01				
172	Webディレクター ノート | ブログ | ブログサークル	https://blogcircle.jp/blog/43286	ja		200	66	0	1716	0	3	4	0	0	https://www.ooya.tech/		https://startup-marketing.co.jp/blog/		https://startup-marketing.co.jp/blog/, https://ooya.tech/	301,307	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-04 13:15:27	2026-02-04 13:15:27				
173	Hello world! – テストテストテスト	https://co-beat.jp/2022/02/26/hello-world/	ja	wordpress	200	0.6	0	0	0	4	7	0	0	https://www.ooya.tech/company		テストテストテスト		https://co-beat.jp/, http://startup-marketing.co.jp/, https://ooya.tech/company/, https://ooya.tech/company	301,301,308,307	text	false	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-29 11:59:22	2026-02-10 02:03:44				
174	Workshipパートナー | Workship	https://goworkship.com/partnership-media?afid=1W9k7tVs56842835	ja		200	65	0	72553	0	30	33	0	0	https://www.ooya.tech/		Webディレクター ノート Webディレクター ノートでは、Webディレクターに役立つ「キャリアや技術」の情報発信をしています。運営者は14年のウェブ業界歴があり、2016年から独立をしております。その経験を活かして「他では読めない専門的な内容」を発信することをコンセプトに運営しています。		https://startup-marketing.co.jp/blog/webdirector-fukugyou/, https://ooya.tech/	301,307	image	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-02 01:38:41	2026-02-08 04:44:31				
175	推進パートナー一覧 | 海と日本PROJECT【日本財団】海と日本PROJECT【日本財団】	https://www.uminohi.jp/partner/list_area.html?area=%E9%96%A2%E6%9D%B1%E5%9C%B0%E6%96%B9	ja	wordpress	200	76	0	19930	0	1821	2149	0	0	https://ooya.tech/company/		株式会社 StartupMarketing		https://startup-marketing.co.jp/	301	text	false	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-30 21:01:15	2026-01-30 21:01:15				
176	startupmarketingさん（Webプロデューサー・Webディレクター）のタレントプロフィール | JOB HUB	https://jobhub.jp/co_workers/startupmarketing	ja		200	58	0	282	0	5	11	0	0	https://ooya.tech/	Webディレクター ノート：	https://startup-marketing.co.jp/blog/		https://startup-marketing.co.jp/blog/, https://ooya.tech/, https://www.ooya.tech/	301,307,301	text	false	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-31 01:00:28	2026-02-07 06:44:38				
177	Google Ranking Booster: Manual Work: Ahrefs DR + MOZ DA+Pbn Backlinks Visit SeoBoost.agency – rankongoogle.agency	https://rankongoogle.agency/3wglatc-google-ranking-lift-traffic-with-contextual-seo-backlinks/	en	wordpress	200	77	0	0	0	8379	9649	0	0	https://www.ooya.tech/company		all languages whitehat traffic startup-marketing.co.jp Google ranking upto +800% | Seoboost.agency World no 1 Seo Agency		https://startup-marketing.co.jp/, https://ooya.tech/company/, https://ooya.tech/company	301,308,307	text	true	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-09 16:39:47	2026-02-09 16:39:47			Article > Guide	Internet > Web services > SEO and marketing
178	相互リンク :不動産応援.com	https://www.fudousan-ouen.com/link/?page=6	ja		200	27	0	837	0	45	58	0	0	https://www.ooya.tech/company/		株式会社StartupMarketing		https://startup-marketing.co.jp/, https://ooya.tech/company/	301,307	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-03 14:48:31	2026-02-03 14:48:31				
179	Workshipパートナー | Workship	https://goworkship.com/partnership-media?uid=leg-1fa32c7b15df1fc0f0b1a85a75d7d271	ja		200	65	0	72553	0	30	32	0	0	https://ooya.tech/		Webディレクター ノート Webディレクター ノートでは、Webディレクターに役立つ「キャリアや技術」の情報発信をしています。運営者は14年のウェブ業界歴があり、2016年から独立をしております。その経験を活かして「他では読めない専門的な内容」を発信することをコンセプトに運営しています。		https://startup-marketing.co.jp/blog/webdirector-fukugyou/	301	image	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-03 15:24:56	2026-02-10 01:32:25				
180		https://startup-marketing.co.jp/blog/kakunoga_210722_1/			301	25	0	7	0	1	1	0	0	https://ooya.tech/						redirect	false	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-25 14:29:58	2026-01-25 14:29:58				
181	5382a39e05a676071fe17cddcfab20bf – bmwyng	https://bmwyng.com/5382a39e05a676071fe17cddcfab20bf/	en	wordpress	200	46	0	0	0	9077	9379	0	0	https://ooya.tech/company/		co-beat.jp		https://co-beat.jp/, http://startup-marketing.co.jp/	301,301	text	true	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-07 06:59:56	2026-02-07 06:59:56			Article > News	Society
182		http://startup-marketing.co.jp/comments/feed			301	25	0	7	0	1	1	0	0	https://ooya.tech/company/						redirect	false	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-27 23:07:41	2026-01-27 23:07:41				
183	tetzlow – テストテストテスト	http://co-beat.jp/author/tetzlow/	ja	wordpress	200	0.6	0	0	0	3	5	0	0	https://ooya.tech/company/		テストテストテスト		http://co-beat.jp/, http://startup-marketing.co.jp/	301,301	text	false	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-27 20:53:38	2026-02-07 09:07:32				
184	5382a39e05a676071fe17cddcfab20bf – site scoop online	https://sitescooponline.com/5382a39e05a676071fe17cddcfab20bf/	en	wordpress	200	46	0	0	0	9078	9382	0	0	https://www.ooya.tech/company		co-beat.jp		https://co-beat.jp/, http://startup-marketing.co.jp/, https://ooya.tech/company/, https://www.ooya.tech/company/	301,301,307,308	text	true	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-26 13:17:05	2026-01-26 13:17:05			Article > News	News > Local news; Society; Finance
185	サンプルページ – テストテストテスト	http://co-beat.jp/sample-page/	ja	wordpress	200	0.6	0	0	0	3	5	0	0	https://www.ooya.tech/company/		テストテストテスト		http://co-beat.jp/, http://startup-marketing.co.jp/, https://ooya.tech/company/	301,301,307	text	false	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-25 03:36:38	2026-02-08 16:50:52				
186	サンプルページ – テストテストテスト	https://co-beat.jp/sample-page/	ja	wordpress	200	0.6	0	0	0	3	5	0	0	https://www.ooya.tech/company		テストテストテスト		https://co-beat.jp/, http://startup-marketing.co.jp/, https://ooya.tech/company/, https://www.ooya.tech/company/	301,301,307,308	text	false	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-30 12:04:53	2026-02-05 20:38:40				
187	相互リンク :不動産応援.com	https://www.fudousan-ouen.com/link/?page=6	ja		200	27	0	837	0	45	58	0	0	https://ooya.tech/company/		株式会社StartupMarketing		https://startup-marketing.co.jp/	301	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-03 14:48:31	2026-02-03 14:48:31				
188	Where to buy 🚀 aged domains and backlinks 🔥i dont know | 5382-3905	https://getwebsiteworth.com/5382a39e05a676071fe17cddcfab20bf-l/	en	wordpress	200	13	0	0	0	9080	9385	0	0	https://ooya.tech/company/	co-bean.cz co-bear.net	co-beat.jp	co-beaute.fr co-beauty-co.ru	https://co-beat.jp/, http://startup-marketing.co.jp/	301,301	text	true	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-30 00:39:14	2026-01-30 00:39:14			Site page > Services	Internet > Web services > SEO and marketing
189	埼玉 大宮区ホームページ制作会社 株式会社StartupMarketing ﾍﾞﾝﾁｬｰ企業 独立 開業 起業 HPﾌﾞﾛｸﾞ無料登録 掲載 相互ﾘﾝｸ集ﾎｰﾑﾍﾟｰｼﾞ地域情報ﾎﾟｰﾀﾙｻｲﾄ埼玉県Saitama PortalSite WebDesign HomePage	http://www.saitamaken.net/menu/venture/index.cgi?id=1735191551	ja		200	29	0	7	0	22	40	0	0	https://www.ooya.tech/company	【ﾎｰﾑﾍﾟｰｼﾞURL】	https://startup-marketing.co.jp		https://startup-marketing.co.jp/, https://ooya.tech/company/, https://ooya.tech/company	301,308,307	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-30 17:07:30	2026-02-09 01:25:06				
190	Professional SEO Services: Boost Domain Rating with High-Quality, DoFollow & Permanent Backlinks – My Blog	https://seoprobox.xyz/seo-services-increase-dr-permanent-dofollow-backlinks-5416/	en	wordpress	200	41	0	0	0	3692	4141	0	0	https://www.ooya.tech/		Rank Fast, Rank Smart – DR/DA Backlink Boost for ooya.tech		https://ooya.tech/	307	text	true	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-02 09:51:17	2026-02-02 09:51:17			Article > Guide	Internet > Web services > SEO and marketing
191	株式会社StartupMarketing - IIZUKA-NET	https://iizuka-net.ne.jp/business/8235	ja	wordpress	200	13	0	0	0	3	6	0	0	https://ooya.tech/company/		https://startup-marketing.co.jp/		https://startup-marketing.co.jp/	301	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-26 00:54:44	2026-02-08 22:10:14				
192	Google Ranking Booster: Manual Work: Ahrefs DR + MOZ DA+Pbn Backlinks Visit SeoBoost.agency – rankongoogle.agency	https://rankongoogle.agency/3wglatc-google-ranking-lift-traffic-with-contextual-seo-backlinks/	en	wordpress	200	77	0	0	0	8379	9649	0	0	https://ooya.tech/company		all languages whitehat traffic startup-marketing.co.jp Google ranking upto +800% | Seoboost.agency World no 1 Seo Agency		https://startup-marketing.co.jp/, https://ooya.tech/company/, https://ooya.tech/company, https://www.ooya.tech/company	301,308,307,301	text	true	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-09 16:39:47	2026-02-09 16:39:47			Article > Guide	Internet > Web services > SEO and marketing
193	2025-04-07 Newly Registered Domains Page 48	https://newlyregddomains.com/2025-04-07/48	en		200	11	0	0	0	929	971	0	0	https://ooya.tech/		ooya.tech		http://ooya.tech/	301	text	true	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE			pagefound	2025-10-01 04:36:49	2025-10-01 04:36:49				
194	👲 Domain Report 👲	https://screenshots.wiki/report/36153	en		200	48	0	0	0	3680	4119	0	0	https://ooya.tech/company/	next page	co-beat.jp	&nbsp	https://co-beat.jp/, http://startup-marketing.co.jp/	301,301	text	true	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE			pagefound	2026-02-08 22:04:59	2026-02-08 22:04:59			Listing collection > Business	Internet > Web services > Development
195	推進パートナー一覧 | 海と日本PROJECT【日本財団】海と日本PROJECT【日本財団】	https://www.uminohi.jp/partner/list_area.html?pref=%E5%9F%BC%E7%8E%89%E7%9C%8C	ja	wordpress	200	76	0	19930	0	118	134	0	0	https://www.ooya.tech/company		株式会社 StartupMarketing		https://startup-marketing.co.jp/, https://ooya.tech/company/, https://www.ooya.tech/company/	301,307,308	text	false	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-04 13:26:01	2026-02-04 13:26:01				
196	2025/10 - 日刊賃貸住宅ニュース	http://www.chintai-n.com/index.php?2025%2F10	ja		200	19	0	14	0	89	116	0	0	https://www.ooya.tech/company		（株）StartupMarketing	（さいたま市大宮区）は10月14日、不動産投資家向けAI市場分析・収益シミュレーションSaaS『 大家DX （おおやディーエックス）』を同日に正式リリースした、と発表しました。	https://startup-marketing.co.jp/, https://ooya.tech/company/, https://ooya.tech/company	301,308,307	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-26 00:47:03	2026-02-10 13:37:24				
197	未分類 – テストテストテスト	https://co-beat.jp/category/uncategorized/	ja	wordpress	200	0.6	0	0	0	3	5	0	0	https://www.ooya.tech/company		テストテストテスト		https://co-beat.jp/, http://startup-marketing.co.jp/, https://ooya.tech/company/, https://www.ooya.tech/company/	301,301,307,308	text	false	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-01 15:41:56	2026-02-08 13:10:06				
198	Workshipパートナー | Workship	https://goworkship.com/partnership-media?uid=leg-57d0866e9d4e4e7ae24bb2f3fb3c6f8f	ja		200	65	0	72553	0	30	32	0	0	https://ooya.tech/		Webディレクター ノート Webディレクター ノートでは、Webディレクターに役立つ「キャリアや技術」の情報発信をしています。運営者は14年のウェブ業界歴があり、2016年から独立をしております。その経験を活かして「他では読めない専門的な内容」を発信することをコンセプトに運営しています。		https://startup-marketing.co.jp/blog/webdirector-fukugyou/	301	image	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-03 20:42:28	2026-02-10 16:21:30				
199	2025/10 - 日刊賃貸住宅ニュース	https://www.chintai-n.com/index.php?2025%2F10	ja		200	19	0	14	0	89	116	0	0	https://www.ooya.tech/company		（株）StartupMarketing	（さいたま市大宮区）は10月14日、不動産投資家向けAI市場分析・収益シミュレーションSaaS『 大家DX （おおやディーエックス）』を同日に正式リリースした、と発表しました。	https://startup-marketing.co.jp/, https://ooya.tech/company/, https://ooya.tech/company	301,308,307	text	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-26 04:25:32	2026-02-10 17:56:01				
200	Workshipパートナー | Workship	https://goworkship.com/partnership-media?uid=leg-709bdea45461b17aa688dd6c509ac01c	ja		200	65	0	72553	0	30	32	0	0	https://ooya.tech/		Webディレクター ノート Webディレクター ノートでは、Webディレクターに役立つ「キャリアや技術」の情報発信をしています。運営者は14年のウェブ業界歴があり、2016年から独立をしております。その経験を活かして「他では読めない専門的な内容」を発信することをコンセプトに運営しています。		https://startup-marketing.co.jp/blog/webdirector-fukugyou/	301	image	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-30 11:14:18	2026-02-11 08:02:14				
201	startupmarketingさん（Webプロデューサー・Webディレクター）のタレントプロフィール | JOB HUB	https://jobhub.jp/co_workers/startupmarketing	ja		200	58	0	282	0	5	11	0	0	https://ooya.tech/company/	株式会社StartupMarketing：	https://startup-marketing.co.jp/		https://startup-marketing.co.jp/	301	text	false	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-31 01:00:28	2026-02-07 06:44:38				
202	5382a39e05a676071fe17cddcfab20bf – net tools guru	https://nettools.guru/5382a39e05a676071fe17cddcfab20bf/	en	wordpress	200	46	0	0	0	9078	9383	0	0	https://www.ooya.tech/company		co-beat.jp		https://co-beat.jp/, http://startup-marketing.co.jp/, https://ooya.tech/company/, https://www.ooya.tech/company/	301,301,307,308	text	true	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-02-01 03:43:59	2026-02-01 03:43:59			Article > Guide	Computers and electronics > Software > Utilities; Internet > Web services > Development; Business > Business services
203		https://startup-marketing.co.jp/blog/yomitaikoto_0723_1/			301	25	0	7	0	1	1	0	0	https://ooya.tech/						redirect	false	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-25 16:48:44	2026-01-25 16:48:44				
204	✅ Website Stats 📊	https://creativeposts.top/stats/36153	en		200	49	0	0	0	3684	4122	0	0	https://www.ooya.tech/company	next page	co-beat.jp	&nbsp	https://co-beat.jp/, http://startup-marketing.co.jp/, https://ooya.tech/company/, https://www.ooya.tech/company/	301,301,307,308	text	true	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE			pagefound	2026-01-26 21:16:55	2026-01-26 21:16:55			Listing collection > Business	Internet > Web services > Analytics; Reference
205	Workshipパートナー | Workship	https://goworkship.com/partnership-media?afid=9j30t98N67654139	ja		200	65	0	72553	0	30	33	0	0	https://ooya.tech/		Webディレクター ノート Webディレクター ノートでは、Webディレクターに役立つ「キャリアや技術」の情報発信をしています。運営者は14年のウェブ業界歴があり、2016年から独立をしております。その経験を活かして「他では読めない専門的な内容」を発信することをコンセプトに運営しています。		https://startup-marketing.co.jp/blog/webdirector-fukugyou/, https://ooya.tech/, https://www.ooya.tech/	301,307,301	image	false	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-31 20:40:26	2026-02-07 03:17:07				
206	5382a39e05a676071fe17cddcfab20bf – Dsnyly	https://dsnylu.com/5382a39e05a676071fe17cddcfab20bf/	en	wordpress	200	47	0	0	0	9077	9380	0	0	https://www.ooya.tech/company		co-beat.jp		https://co-beat.jp/, http://startup-marketing.co.jp/, https://ooya.tech/company/, https://www.ooya.tech/company/	301,301,307,308	text	true	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-28 15:58:51	2026-02-06 01:20:53			Article > News	Society; Entertainment
207	startupmarketingさん（Webプロデューサー・Webディレクター）のタレントプロフィール | JOB HUB	https://jobhub.jp/co_workers/startupmarketing	ja		200	58	0	282	0	5	11	0	0	https://www.ooya.tech/company	株式会社StartupMarketing：	https://startup-marketing.co.jp/		https://startup-marketing.co.jp/, https://ooya.tech/company/, https://www.ooya.tech/company/	301,307,308	text	false	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE			linkfound	2026-01-31 01:00:28	2026-02-07 06:44:38				
